price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
247000.00;3.00;2.00;1270.00;7198.00;1.50;0.00;0.00;3.00;7.00;1270.00;0.00;1916.00;2013.00;98022.00;472086.00;-121996.00;1160.00;7198.00
320000.00;4.00;1.75;1760.00;11180.00;1.00;0.00;0.00;4.00;8.00;1760.00;0.00;1968.00;0.00;98059.00;474715.00;-122118.00;1730.00;11180.00
255000.00;5.00;2.25;2060.00;8632.00;1.00;0.00;0.00;3.00;7.00;1030.00;1030.00;1962.00;0.00;98146.00;474877.00;-122335.00;1010.00;11680.00
438000.00;3.00;1.75;1780.00;9660.00;1.00;0.00;0.00;3.00;7.00;1780.00;0.00;1962.00;0.00;98034.00;477171.00;-122193.00;1200.00;9660.00
900000.00;3.00;2.50;3400.00;16603.00;2.00;0.00;0.00;3.00;10.00;3400.00;0.00;2000.00;0.00;98075.00;476012.00;-122023.00;3400.00;12601.00
441000.00;3.00;2.75;1910.00;7280.00;1.00;0.00;0.00;3.00;7.00;1160.00;750.00;1979.00;0.00;98034.00;477319.00;-122224.00;1710.00;8152.00
420000.00;3.00;2.00;2020.00;38332.00;1.00;0.00;0.00;4.00;7.00;1010.00;1010.00;1975.00;0.00;98027.00;474582.00;-122023.00;2110.00;36590.00
370000.00;3.00;1.75;1580.00;7000.00;1.00;0.00;0.00;3.00;7.00;1180.00;400.00;1976.00;0.00;98034.00;477209.00;-122168.00;1640.00;7500.00
269950.00;2.00;1.75;1340.00;7250.00;1.00;0.00;0.00;5.00;5.00;700.00;640.00;1949.00;0.00;98198.00;47408.00;-122327.00;1830.00;9750.00
807100.00;4.00;2.50;2680.00;4499.00;2.00;0.00;0.00;3.00;9.00;2680.00;0.00;1999.00;0.00;98006.00;47565.00;-122125.00;2920.00;4500.00
653000.00;3.00;2.50;2680.00;9750.00;1.00;0.00;0.00;4.00;8.00;1610.00;1070.00;1979.00;0.00;98034.00;477028.00;-122231.00;2480.00;8750.00
371500.00;3.00;2.00;1370.00;8336.00;1.00;0.00;0.00;5.00;7.00;1370.00;0.00;1964.00;0.00;98133.00;477458.00;-122331.00;1770.00;7288.00
284000.00;3.00;1.75;1560.00;21000.00;1.00;0.00;0.00;3.00;7.00;1560.00;0.00;1954.00;0.00;98166.00;474776.00;-122337.00;1070.00;7920.00
272000.00;3.00;1.75;2160.00;7140.00;1.00;0.00;0.00;4.00;7.00;1670.00;490.00;1978.00;0.00;98023.00;473026.00;-122374.00;1930.00;7350.00
313000.00;3.00;1.50;1340.00;7912.00;1.50;0.00;0.00;3.00;7.00;1340.00;0.00;1955.00;0.00;98133.00;477658.00;-122339.00;1480.00;7940.00
917500.00;4.00;2.50;3880.00;35003.00;2.00;0.00;0.00;3.00;10.00;2570.00;1310.00;1984.00;0.00;98033.00;476477.00;-122182.00;3740.00;35230.00
673000.00;4.00;2.25;2590.00;8190.00;2.00;0.00;0.00;4.00;8.00;2590.00;0.00;1980.00;0.00;98006.00;475619.00;-122125.00;2260.00;8335.00
425000.00;3.00;2.50;1120.00;1100.00;2.00;0.00;0.00;3.00;8.00;820.00;300.00;2008.00;0.00;98122.00;476106.00;-122.31;1590.00;1795.00
399950.00;5.00;2.75;1970.00;5400.00;1.00;0.00;0.00;3.00;7.00;1320.00;650.00;1986.00;0.00;98144.00;475868.00;-122308.00;1280.00;2150.00
385000.00;3.00;1.00;1220.00;4800.00;1.00;0.00;0.00;3.00;6.00;1220.00;0.00;1901.00;0.00;98122.00;476101.00;-122307.00;1200.00;4800.00
269950.00;3.00;1.50;1950.00;7560.00;1.00;0.00;2.00;4.00;7.00;1320.00;630.00;1975.00;0.00;98022.00;471976.00;-121999.00;1950.00;8941.00
330000.00;2.00;1.00;1350.00;8220.00;1.00;0.00;0.00;3.00;7.00;1060.00;290.00;1949.00;0.00;98177.00;477224.00;-122358.00;1540.00;8280.00
260000.00;3.00;2.50;1670.00;5797.00;2.00;0.00;0.00;3.00;7.00;1670.00;0.00;1988.00;0.00;98030.00;473505.00;-122179.00;1670.00;6183.00
470000.00;4.00;3.00;2380.00;5125.00;1.50;0.00;0.00;4.00;7.00;1680.00;700.00;1925.00;0.00;98126.00;475384.00;-122376.00;1410.00;5375.00
589000.00;4.00;3.00;2440.00;9600.00;2.00;0.00;0.00;5.00;7.00;2440.00;0.00;1961.00;0.00;98034.00;477044.00;-122.20;2290.00;9600.00
163500.00;2.00;1.50;1050.00;3419.00;2.00;0.00;0.00;3.00;7.00;1050.00;0.00;1996.00;0.00;98038.00;473848.00;-122039.00;1050.00;3417.00
835000.00;4.00;2.75;3130.00;13412.00;2.00;0.00;0.00;3.00;9.00;2140.00;990.00;1993.00;0.00;98052.00;476993.00;-122102.00;2260.00;9984.00
1095000000.00;5.00;3.00;4090.00;12850.00;1.00;0.00;2.00;4.00;10.00;2090.00;2000.00;1986.00;0.00;98033.00;476627.00;-122188.00;2540.00;10270.00
269000.00;4.00;1.75;1490.00;10000.00;1.00;0.00;0.00;4.00;8.00;1100.00;390.00;1969.00;0.00;98023.00;473099.00;-122379.00;2190.00;8910.00
560000.00;3.00;2.50;1900.00;8744.00;2.00;0.00;0.00;3.00;8.00;1900.00;0.00;1987.00;0.00;98074.00;47.62;-122043.00;2030.00;8744.00
615000.00;4.00;1.00;1330.00;2400.00;1.50;0.00;0.00;4.00;6.00;1330.00;0.00;1901.00;0.00;98103.00;47.65;-122.34;1330.00;4400.00
585188.00;3.00;2.25;2230.00;10026.00;1.00;0.00;0.00;3.00;8.00;1430.00;800.00;1975.00;0.00;98052.00;476647.00;-122153.00;2230.00;9340.00
305000.00;3.00;1.75;1650.00;9480.00;1.00;0.00;0.00;3.00;7.00;1220.00;430.00;1977.00;0.00;98034.00;47726.00;-122191.00;1540.00;8400.00
166950.00;3.00;1.00;1190.00;8820.00;1.00;0.00;0.00;3.00;6.00;1190.00;0.00;1959.00;0.00;98058.00;474616.00;-122184.00;1230.00;7980.00
799000.00;3.00;2.50;2140.00;9897.00;1.00;0.00;0.00;4.00;8.00;2140.00;0.00;1959.00;0.00;98040.00;475505.00;-122219.00;2680.00;10083.00
400000.00;3.00;2.50;2180.00;7508.00;1.00;0.00;0.00;4.00;7.00;1420.00;760.00;1962.00;0.00;98133.00;477606.00;-122336.00;1900.00;7818.00
230000.00;3.00;1.00;1060.00;10228.00;1.00;0.00;0.00;3.00;7.00;1060.00;0.00;1948.00;0.00;98155.00;477481.00;-122.30;1570.00;10228.00
256883.00;3.00;2.50;1690.00;5025.00;2.00;0.00;0.00;3.00;8.00;1690.00;0.00;2003.00;0.00;98023.00;472779.00;-122347.00;2550.00;5001.00
423000.00;4.00;2.00;1970.00;6480.00;1.50;0.00;0.00;5.00;7.00;1130.00;840.00;1920.00;0.00;98108.00;475511.00;-122312.00;1500.00;6480.00
465000.00;3.00;2.50;2150.00;4084.00;2.00;0.00;0.00;3.00;8.00;2150.00;0.00;2007.00;0.00;98126.00;475488.00;-122372.00;1750.00;2385.00
440000.00;3.00;2.50;1910.00;66211.00;2.00;0.00;0.00;3.00;7.00;1910.00;0.00;1997.00;0.00;98024.00;475385.00;-121911.00;2330.00;67268.00
385000.00;3.00;1.75;1350.00;155073.00;1.00;0.00;0.00;4.00;7.00;1350.00;0.00;1969.00;0.00;98038.00;474058.00;-121994.00;1560.00;50965.00
210000.00;3.00;1.00;860.00;11725.00;1.00;0.00;0.00;4.00;6.00;860.00;0.00;1943.00;0.00;98056.00;475093.00;-122184.00;1300.00;9514.00
297000.00;3.00;2.50;1940.00;14952.00;2.00;0.00;0.00;3.00;8.00;1940.00;0.00;1994.00;0.00;98042.00;473777.00;-122165.00;2030.00;10450.00
470000.00;3.00;1.00;1010.00;5000.00;1.00;0.00;0.00;3.00;7.00;1010.00;0.00;1952.00;0.00;98107.00;47675.00;-122394.00;1680.00;5000.00
226500.00;3.00;1.50;1300.00;7370.00;1.00;0.00;0.00;4.00;7.00;900.00;400.00;1976.00;0.00;98023.00;473025.00;-122.37;1430.00;7500.00
274250.00;3.00;1.00;910.00;8450.00;1.00;0.00;0.00;4.00;6.00;910.00;0.00;1962.00;0.00;98059.00;474787.00;-122158.00;1400.00;8040.00
840000.00;4.00;1.75;2480.00;11010.00;1.00;0.00;0.00;4.00;9.00;1630.00;850.00;1966.00;0.00;98040.00;475378.00;-122219.00;2770.00;10744.00
677900.00;3.00;2.50;2440.00;4587.00;2.00;0.00;0.00;3.00;8.00;2440.00;0.00;2010.00;0.00;98052.00;477073.00;-122114.00;2750.00;4587.00
425000.00;3.00;1.00;1010.00;5864.00;1.00;0.00;0.00;3.00;7.00;1010.00;0.00;1915.00;0.00;98116.00;475733.00;-122381.00;1290.00;5000.00
180250.00;2.00;0.75;900.00;9600.00;1.00;0.00;0.00;3.00;6.00;900.00;0.00;1941.00;0.00;98166.00;474604.00;-122339.00;1250.00;14280.00
464000.00;6.00;3.00;2300.00;3404.00;2.00;0.00;0.00;3.00;7.00;1600.00;700.00;1920.00;1994.00;98133.00;477067.00;-122343.00;1560.00;1312.00
320000.00;4.00;2.25;1550.00;7579.00;2.00;0.00;0.00;3.00;8.00;1550.00;0.00;1993.00;0.00;98038.00;47354.00;-122047.00;1630.00;6397.00
625504.00;3.00;2.25;1270.00;1566.00;2.00;0.00;0.00;3.00;8.00;1060.00;210.00;2014.00;0.00;98105.00;476647.00;-122284.00;1160.00;1327.00
592500.00;4.00;2.50;2240.00;12032.00;1.00;0.00;0.00;3.00;9.00;2240.00;0.00;1983.00;0.00;98074.00;476143.00;-122017.00;2520.00;12368.00
465000.00;3.00;2.50;2714.00;17936.00;2.00;0.00;0.00;3.00;9.00;2714.00;0.00;2005.00;0.00;98001.00;473185.00;-122275.00;2590.00;18386.00
477000.00;4.00;2.75;1720.00;6270.00;2.00;0.00;0.00;3.00;8.00;1720.00;0.00;1978.00;0.00;98118.00;475458.00;-122268.00;2130.00;8700.00
280000.00;2.00;1.00;850.00;16400.00;1.00;0.00;0.00;3.00;6.00;850.00;0.00;1923.00;0.00;98168.00;474889.00;-122299.00;1100.00;14459.00
1505000000.00;5.00;3.00;3300.00;33474.00;1.00;0.00;3.00;3.00;9.00;1870.00;1430.00;1957.00;1991.00;98040.00;475673.00;-122.21;3836.00;20953.00
445838.00;3.00;2.50;2250.00;5692.00;2.00;0.00;0.00;3.00;8.00;2250.00;0.00;2000.00;0.00;98146.00;475133.00;-122379.00;1320.00;5390.00
1072000000.00;2.00;2.25;3900.00;14864.00;1.00;0.00;3.00;3.00;8.00;1950.00;1950.00;1947.00;0.00;98144.00;475884.00;-122291.00;2580.00;5184.00
467000.00;2.00;1.50;1320.00;10800.00;1.00;0.00;0.00;4.00;8.00;1320.00;0.00;1947.00;0.00;98177.00;477145.00;-122367.00;2120.00;12040.00
686000.00;4.00;2.50;2760.00;6440.00;2.00;0.00;0.00;3.00;10.00;2760.00;0.00;1999.00;0.00;98075.00;475836.00;-122026.00;3070.00;8127.00
279950.00;3.00;2.00;1750.00;9750.00;1.00;0.00;0.00;3.00;7.00;1350.00;400.00;1961.00;0.00;98198.00;47398.00;-122299.00;1900.00;10125.00
527000.00;4.00;2.25;2330.00;19436.00;2.00;0.00;0.00;3.00;8.00;2330.00;0.00;1987.00;0.00;98011.00;477663.00;-122215.00;1910.00;10055.00
325000.00;3.00;2.25;2220.00;16020.00;1.00;0.00;0.00;4.00;8.00;1780.00;440.00;1966.00;0.00;98030.00;473758.00;-122217.00;2080.00;9583.00
328000.00;3.00;2.25;2020.00;8379.00;2.00;0.00;0.00;3.00;7.00;2020.00;0.00;1994.00;0.00;98038.00;473828.00;-122023.00;2020.00;8031.00
390000.00;3.00;2.25;1250.00;7500.00;1.00;0.00;0.00;5.00;7.00;1250.00;0.00;1942.00;0.00;98146.00;475123.00;-122373.00;1280.00;7392.00
479950.00;2.00;2.00;1510.00;6516.00;1.00;0.00;0.00;3.00;8.00;1510.00;0.00;2005.00;0.00;98053.00;477076.00;-122013.00;1640.00;6009.00
264950.00;4.00;2.25;1720.00;9753.00;1.00;0.00;0.00;4.00;7.00;1120.00;600.00;1978.00;0.00;98023.00;472922.00;-122371.00;1510.00;9753.00
235000.00;3.00;1.00;1430.00;15246.00;1.00;0.00;0.00;4.00;7.00;980.00;450.00;1961.00;0.00;98031.00;474075.00;-122214.00;1960.00;13068.00
516500.00;3.00;2.50;1480.00;4729.00;2.00;0.00;0.00;3.00;7.00;1480.00;0.00;2004.00;0.00;98053.00;476794.00;-122034.00;2250.00;4729.00
655000.00;2.00;1.75;1450.00;15798.00;2.00;1.00;4.00;3.00;7.00;1230.00;220.00;1915.00;1978.00;98166.00;474497.00;-122375.00;2030.00;13193.00
500000.00;4.00;2.75;2280.00;15347.00;1.00;0.00;0.00;5.00;7.00;2280.00;0.00;1960.00;0.00;98059.00;475218.00;-122164.00;2280.00;15347.00
315000.00;6.00;2.75;2940.00;7350.00;1.00;0.00;0.00;3.00;8.00;1780.00;1160.00;1978.00;0.00;98023.00;473103.00;-122339.00;2120.00;8236.00
213000.00;2.00;1.00;1000.00;10200.00;1.00;0.00;0.00;3.00;6.00;1000.00;0.00;1961.00;0.00;98024.00;475687.00;-121899.00;1150.00;13702.00
475000.00;3.00;1.50;2480.00;5280.00;1.50;0.00;0.00;5.00;7.00;1620.00;860.00;1947.00;0.00;98108.00;475575.00;-122303.00;2090.00;4800.00
1025000000.00;5.00;4.00;3760.00;28040.00;2.00;0.00;0.00;3.00;10.00;3760.00;0.00;1983.00;0.00;98033.00;476489.00;-122183.00;3430.00;35096.00
416000.00;3.00;2.00;2220.00;94300.00;1.00;0.00;0.00;5.00;7.00;1640.00;580.00;1976.00;0.00;98010.00;473459.00;-121.95;2070.00;80100.00
410000.00;4.00;1.00;1970.00;4740.00;1.50;0.00;0.00;3.00;7.00;1670.00;300.00;1904.00;2005.00;98122.00;476136.00;-122303.00;1510.00;4740.00
800000.00;3.00;3.50;3830.00;221284.00;2.00;0.00;0.00;3.00;10.00;3530.00;300.00;1993.00;0.00;98077.00;477641.00;-122023.00;2920.00;148539.00
472000.00;6.00;2.50;4410.00;14034.00;1.00;0.00;2.00;4.00;9.00;2350.00;2060.00;1965.00;0.00;98003.00;473376.00;-122324.00;2600.00;13988.00
225000.00;3.00;1.75;1430.00;8505.00;1.00;0.00;0.00;4.00;7.00;1430.00;0.00;1968.00;0.00;98003.00;473173.00;-122319.00;1190.00;8640.00
210000.00;2.00;1.00;830.00;6000.00;1.00;0.00;0.00;3.00;6.00;830.00;0.00;1940.00;0.00;98126.00;475308.00;-122376.00;830.00;4960.00
455000.00;2.00;1.00;1430.00;5000.00;1.50;0.00;0.00;2.00;7.00;1430.00;0.00;1925.00;0.00;98115.00;476727.00;-122299.00;1450.00;3750.00
225000.00;3.00;1.00;1300.00;8316.00;1.00;0.00;0.00;4.00;6.00;1300.00;0.00;1954.00;0.00;98002.00;473221.00;-122216.00;1260.00;8316.00
480000.00;2.00;1.00;1030.00;3060.00;1.00;0.00;2.00;4.00;7.00;790.00;240.00;1918.00;0.00;98103.00;476779.00;-122353.00;1390.00;3060.00
363000.00;3.00;2.50;2740.00;11872.00;2.00;0.00;0.00;3.00;9.00;2740.00;0.00;1990.00;0.00;98023.00;473076.00;-122395.00;2570.00;10377.00
2400000.00;4.00;2.50;3650.00;8354.00;1.00;1.00;4.00;3.00;9.00;1830.00;1820.00;2000.00;0.00;98074.00;476338.00;-122072.00;3120.00;18841.00
181000.00;2.00;1.50;720.00;5120.00;1.00;0.00;0.00;3.00;6.00;720.00;0.00;1954.00;0.00;98106.00;475218.00;-122357.00;1150.00;2566.00
250000.00;4.00;2.00;2010.00;7312.00;1.00;0.00;0.00;4.00;7.00;2010.00;0.00;1976.00;0.00;98002.00;472785.00;-122213.00;2010.00;7650.00
481000.00;3.00;1.75;1560.00;3000.00;1.00;0.00;0.00;4.00;6.00;770.00;790.00;1918.00;0.00;98103.00;476846.00;-122345.00;1390.00;3000.00
260000.00;3.00;2.00;1810.00;7209.00;1.00;0.00;0.00;4.00;7.00;1240.00;570.00;1978.00;0.00;98032.00;473656.00;-122278.00;1750.00;7209.00
455000.00;4.00;2.50;3360.00;7685.00;2.00;0.00;0.00;3.00;9.00;3360.00;0.00;2001.00;0.00;98058.00;474369.00;-122111.00;3060.00;6567.00
415000.00;3.00;2.25;1510.00;36224.00;2.00;0.00;0.00;3.00;8.00;1510.00;0.00;1991.00;0.00;98045.00;474616.00;-121711.00;1730.00;36224.00
349500.00;3.00;1.00;1400.00;3538.00;1.00;0.00;0.00;3.00;7.00;800.00;600.00;1953.00;0.00;98118.00;475405.00;-122.27;1620.00;6331.00
245000.00;3.00;2.50;1730.00;7442.00;2.00;0.00;0.00;3.00;7.00;1730.00;0.00;1987.00;0.00;98030.00;473507.00;-122178.00;1630.00;6458.00
592500.00;2.00;2.00;1420.00;9191.00;1.50;0.00;2.00;5.00;7.00;1420.00;0.00;1928.00;0.00;98115.00;476979.00;-122.32;1420.00;6816.00
385000.00;4.00;1.75;2360.00;7620.00;1.00;0.00;0.00;4.00;7.00;1180.00;1180.00;1955.00;0.00;98106.00;475278.00;-122345.00;1910.00;7620.00
315000.00;3.00;1.75;1580.00;11455.00;1.00;0.00;0.00;4.00;7.00;1200.00;380.00;1974.00;0.00;98059.00;474756.00;-122147.00;1550.00;10650.00
255000.00;3.00;1.00;1230.00;10170.00;1.00;0.00;0.00;3.00;7.00;1230.00;0.00;1979.00;0.00;98045.00;474437.00;-121772.00;1380.00;10098.00
693000.00;4.00;2.50;2460.00;4425.00;2.00;0.00;0.00;3.00;8.00;2460.00;0.00;2006.00;0.00;98052.00;477048.00;-122109.00;2990.00;5659.00
780000.00;3.00;1.00;1660.00;4400.00;1.50;0.00;0.00;3.00;8.00;1460.00;200.00;1911.00;0.00;98112.00;476362.00;-122302.00;1660.00;4400.00
237000.00;3.00;1.75;1270.00;8470.00;1.00;0.00;0.00;4.00;7.00;1270.00;0.00;1960.00;0.00;98198.00;474207.00;-122.29;1600.00;8470.00
525000.00;3.00;2.25;2100.00;40510.00;2.00;0.00;0.00;3.00;10.00;1320.00;780.00;1979.00;0.00;98074.00;476154.00;-122047.00;2380.00;33450.00
425000.00;2.00;1.00;770.00;5040.00;1.00;0.00;0.00;3.00;5.00;770.00;0.00;1930.00;0.00;98144.00;475964.00;-122299.00;1330.00;2580.00
369900.00;1.00;0.75;760.00;10079.00;1.00;1.00;4.00;5.00;5.00;760.00;0.00;1936.00;0.00;98070.00;474683.00;-122438.00;1230.00;14267.00
290000.00;4.00;2.50;1700.00;7280.00;2.00;0.00;0.00;4.00;7.00;1700.00;0.00;1988.00;0.00;98031.00;474045.00;-122171.00;1950.00;7475.00
285000.00;3.00;1.00;1120.00;10701.00;1.00;0.00;0.00;3.00;7.00;1120.00;0.00;1954.00;0.00;98106.00;475544.00;-122358.00;1130.00;6350.00
415000.00;2.00;1.00;1070.00;4500.00;1.00;0.00;0.00;3.00;7.00;1070.00;0.00;1937.00;0.00;98115.00;476802.00;-122.29;1320.00;4465.00
272500.00;3.00;2.50;2070.00;9900.00;1.00;0.00;0.00;3.00;8.00;1420.00;650.00;1979.00;0.00;98023.00;472988.00;-122371.00;2070.00;8250.00
2900000.00;4.00;3.25;5050.00;20100.00;1.50;0.00;2.00;3.00;11.00;4750.00;300.00;1982.00;2008.00;98004.00;476312.00;-122223.00;3890.00;20060.00
1365000000.00;4.00;4.75;5310.00;57346.00;2.00;0.00;0.00;4.00;11.00;5310.00;0.00;1989.00;0.00;98077.00;477285.00;-122042.00;4180.00;47443.00
436000.00;2.00;1.00;1040.00;7538.00;1.00;0.00;0.00;4.00;7.00;1040.00;0.00;1939.00;0.00;98133.00;477107.00;-122352.00;1440.00;7530.00
210000.00;3.00;1.00;1700.00;11390.00;1.00;0.00;0.00;4.00;7.00;1700.00;0.00;1967.00;0.00;98003.00;473271.00;-122323.00;1350.00;8164.00
236000.00;3.00;1.00;1300.00;5898.00;1.00;0.00;0.00;3.00;7.00;1300.00;0.00;1961.00;0.00;98178.00;475053.00;-122255.00;1320.00;7619.00
331000.00;3.00;1.75;1080.00;1306.00;1.00;0.00;0.00;3.00;7.00;580.00;500.00;1954.00;2003.00;98199.00;476601.00;-122.40;1440.00;2225.00
365000.00;3.00;2.50;2653.00;4510.00;2.00;0.00;0.00;3.00;8.00;2653.00;0.00;2006.00;0.00;98031.00;474145.00;-122166.00;2653.00;4927.00
450000.00;3.00;2.00;2290.00;16258.00;1.00;0.00;0.00;5.00;8.00;2290.00;0.00;1960.00;0.00;98058.00;474672.00;-122165.00;1660.00;10530.00
770000.00;4.00;2.75;3820.00;26300.00;2.00;0.00;0.00;3.00;9.00;2850.00;970.00;2014.00;0.00;98028.00;477618.00;-122261.00;1860.00;12136.00
455000.00;4.00;2.50;2210.00;49375.00;1.00;0.00;0.00;3.00;8.00;2210.00;0.00;1997.00;0.00;98038.00;473828.00;-122071.00;2670.00;49385.00
405000.00;3.00;1.75;2390.00;6000.00;1.00;0.00;0.00;3.00;6.00;1240.00;1150.00;1908.00;0.00;98118.00;475362.00;-122268.00;2020.00;6000.00
304900.00;4.00;1.75;2600.00;11325.00;1.00;0.00;0.00;4.00;7.00;1610.00;990.00;1969.00;0.00;98031.00;473954.00;-122206.00;1720.00;11088.00
170000.00;2.00;1.00;860.00;5265.00;1.00;0.00;0.00;3.00;6.00;860.00;0.00;1931.00;0.00;98178.00;475048.00;-122272.00;1650.00;8775.00
2050000.00;5.00;3.00;3830.00;8480.00;2.00;0.00;1.00;5.00;9.00;2630.00;1200.00;1905.00;1994.00;98122.00;476166.00;-122287.00;3050.00;7556.00
780000.00;4.00;2.50;3500.00;7048.00;2.00;0.00;0.00;3.00;9.00;3500.00;0.00;2005.00;0.00;98053.00;476811.00;-122025.00;3920.00;7864.00
330000.00;3.00;3.00;2420.00;13959.00;1.00;0.00;0.00;4.00;8.00;1740.00;680.00;1988.00;0.00;98028.00;477486.00;-122.23;2570.00;13300.00
370000.00;4.00;2.50;2720.00;8666.00;2.00;0.00;0.00;3.00;9.00;2720.00;0.00;1992.00;0.00;98030.00;473846.00;-122169.00;2410.00;8100.00
467000.00;5.00;2.25;2500.00;13500.00;1.00;0.00;0.00;3.00;7.00;1850.00;650.00;1979.00;0.00;98072.00;477564.00;-122144.00;2300.00;9750.00
405000.00;3.00;1.75;1670.00;6720.00;1.00;0.00;0.00;3.00;7.00;1140.00;530.00;1980.00;0.00;98034.00;477198.00;-122193.00;1670.00;7320.00
675000.00;5.00;2.25;2900.00;10300.00;1.00;0.00;0.00;3.00;8.00;1450.00;1450.00;1985.00;0.00;98006.00;475461.00;-122151.00;2310.00;10300.00
500000.00;2.00;1.00;1640.00;14100.00;1.00;0.00;0.00;4.00;7.00;1140.00;500.00;1954.00;0.00;98006.00;475712.00;-122143.00;1520.00;13527.00
389999.00;4.00;2.50;1890.00;15770.00;2.00;0.00;0.00;4.00;7.00;1890.00;0.00;1968.00;0.00;98166.00;474281.00;-122343.00;2410.00;15256.00
630000.00;4.00;1.75;2950.00;9025.00;1.00;0.00;2.00;4.00;8.00;1780.00;1170.00;1975.00;0.00;98034.00;477128.00;-122223.00;2120.00;9600.00
360000.00;4.00;2.50;2160.00;9528.00;2.00;0.00;0.00;3.00;9.00;2160.00;0.00;1992.00;0.00;98001.00;473341.00;-122255.00;2280.00;9937.00
580000.00;4.00;3.00;3280.00;11060.00;2.00;0.00;0.00;3.00;8.00;2270.00;1010.00;1986.00;0.00;98056.00;475399.00;-122181.00;2320.00;11004.00
550000.00;3.00;2.00;1970.00;4166.00;2.00;0.00;3.00;5.00;8.00;1270.00;700.00;1929.00;0.00;98126.00;475717.00;-122375.00;2390.00;4166.00
879000.00;4.00;2.50;3360.00;22111.00;2.00;0.00;0.00;3.00;10.00;3360.00;0.00;1994.00;0.00;98075.00;475951.00;-122017.00;3150.00;11374.00
265000.00;3.00;2.00;1320.00;8959.00;1.00;0.00;0.00;3.00;7.00;1320.00;0.00;1993.00;0.00;98042.00;473536.00;-122144.00;1740.00;7316.00
446500.00;3.00;2.50;2650.00;7286.00;2.00;0.00;0.00;3.00;8.00;2650.00;0.00;1990.00;0.00;98059.00;475084.00;-122154.00;2400.00;7220.00
404000.00;3.00;1.50;2030.00;8880.00;1.00;0.00;0.00;3.00;7.00;1330.00;700.00;1963.00;0.00;98108.00;475586.00;-122311.00;2140.00;5592.00
267500.00;3.00;1.75;1590.00;11914.00;1.00;0.00;2.00;3.00;7.00;1090.00;500.00;1957.00;0.00;98188.00;474427.00;-122274.00;1630.00;9052.00
3075000000.00;4.00;5.00;4550.00;18641.00;1.00;1.00;4.00;3.00;10.00;2600.00;1950.00;2002.00;0.00;98074.00;476053.00;-122077.00;4550.00;19508.00
335000.00;3.00;2.50;2440.00;7632.00;2.00;0.00;0.00;3.00;8.00;2440.00;0.00;1998.00;0.00;98003.00;473494.00;-122301.00;2510.00;7903.00
576000.00;3.00;2.50;1940.00;9000.00;1.00;0.00;0.00;4.00;7.00;970.00;970.00;1948.00;0.00;98117.00;476933.00;-122393.00;2190.00;7310.00
208633.00;3.00;2.50;2040.00;3810.00;2.00;0.00;0.00;3.00;8.00;2040.00;0.00;2006.00;0.00;98038.00;473537.00;-122.00;2370.00;4590.00
315000.00;3.00;2.25;2200.00;8750.00;1.00;0.00;0.00;4.00;7.00;1120.00;1080.00;1964.00;0.00;98166.00;47476.00;-122337.00;1460.00;10139.00
725000.00;3.00;1.75;1920.00;3300.00;1.00;0.00;0.00;4.00;8.00;960.00;960.00;1913.00;0.00;98112.00;476239.00;-122298.00;1740.00;4000.00
550000.00;4.00;2.75;1800.00;7750.00;1.00;0.00;0.00;4.00;8.00;1400.00;400.00;1965.00;0.00;98177.00;477776.00;-122384.00;1800.00;8275.00
610750.00;4.00;2.25;2180.00;7297.00;2.00;0.00;0.00;3.00;8.00;2180.00;0.00;1984.00;0.00;98074.00;476459.00;-122058.00;2250.00;9781.00
550700.00;2.00;1.00;1010.00;5000.00;1.50;0.00;0.00;4.00;6.00;1010.00;0.00;1908.00;0.00;98105.00;476692.00;-122297.00;1460.00;5000.00
665000.00;4.00;2.75;3320.00;10574.00;2.00;0.00;0.00;5.00;8.00;2220.00;1100.00;1960.00;0.00;98056.00;475376.00;-122.18;2720.00;8330.00
834000.00;4.00;2.50;2370.00;4000.00;1.50;0.00;2.00;5.00;8.00;1980.00;390.00;1928.00;0.00;98144.00;47601.00;-122294.00;2440.00;5750.00
201000.00;5.00;1.75;1660.00;78408.00;1.50;0.00;0.00;3.00;6.00;1660.00;0.00;1915.00;0.00;98065.00;47529.00;-121837.00;1660.00;78408.00
2384000000.00;5.00;2.50;3650.00;9050.00;2.00;0.00;4.00;5.00;10.00;3370.00;280.00;1921.00;0.00;98119.00;476345.00;-122367.00;2880.00;5400.00
1384000000.00;4.00;3.25;4290.00;12103.00;1.00;0.00;3.00;3.00;11.00;2690.00;1600.00;1997.00;0.00;98006.00;475503.00;-122102.00;3860.00;11244.00
1400000.00;4.00;3.25;4290.00;12103.00;1.00;0.00;3.00;3.00;11.00;2690.00;1600.00;1997.00;0.00;98006.00;475503.00;-122102.00;3860.00;11244.00
305000.00;4.00;2.25;1950.00;7700.00;1.00;0.00;0.00;3.00;8.00;1350.00;600.00;1979.00;0.00;98058.00;474441.00;-122125.00;2150.00;7350.00
487000.00;3.00;2.00;2590.00;14052.00;1.00;0.00;0.00;5.00;8.00;1720.00;870.00;1948.00;0.00;98133.00;477357.00;-122333.00;1570.00;8162.00
