price;speed;hd;ram;screen;ads;trend
1695.00;50.00;107.00;2.00;14.00;139.00;5.00
2249.00;50.00;230.00;4.00;14.00;139.00;5.00
1999.00;50.00;212.00;4.00;14.00;139.00;5.00
2455.00;66.00;250.00;8.00;14.00;139.00;5.00
2595.00;50.00;340.00;8.00;14.00;139.00;5.00
2859.00;66.00;212.00;4.00;15.00;139.00;5.00
2599.00;50.00;405.00;4.00;15.00;139.00;5.00
2855.00;50.00;250.00;8.00;17.00;139.00;5.00
2790.00;66.00;340.00;8.00;14.00;139.00;5.00
3990.00;66.00;1000.00;16.00;14.00;139.00;5.00
3595.00;50.00;452.00;8.00;14.00;139.00;5.00
2195.00;50.00;214.00;4.00;14.00;139.00;5.00
3599.00;66.00;405.00;8.00;14.00;139.00;5.00
2690.00;50.00;340.00;8.00;15.00;139.00;5.00
1999.00;33.00;213.00;8.00;14.00;139.00;5.00
2990.00;50.00;452.00;16.00;15.00;139.00;5.00
1890.00;66.00;107.00;2.00;14.00;139.00;5.00
2190.00;33.00;214.00;4.00;14.00;139.00;5.00
2720.00;50.00;250.00;8.00;15.00;139.00;5.00
2145.00;50.00;170.00;4.00;14.00;139.00;5.00
2295.00;66.00;214.00;4.00;14.00;139.00;5.00
1990.00;25.00;214.00;4.00;15.00;139.00;5.00
2695.00;66.00;340.00;8.00;14.00;139.00;5.00
3149.00;66.00;230.00;8.00;14.00;139.00;5.00
1775.00;33.00;170.00;4.00;14.00;139.00;5.00
2490.00;33.00;340.00;8.00;15.00;139.00;5.00
3599.00;33.00;340.00;16.00;17.00;139.00;5.00
2690.00;50.00;340.00;8.00;14.00;139.00;5.00
3195.00;66.00;540.00;8.00;15.00;139.00;5.00
3695.00;66.00;452.00;8.00;14.00;139.00;5.00
2645.00;50.00;250.00;8.00;15.00;139.00;5.00
3090.00;66.00;452.00;16.00;15.00;139.00;5.00
1890.00;66.00;107.00;2.00;15.00;139.00;5.00
1999.00;33.00;170.00;4.00;14.00;139.00;5.00
2935.00;50.00;250.00;8.00;17.00;139.00;5.00
1990.00;25.00;214.00;4.00;14.00;139.00;5.00
2290.00;50.00;214.00;4.00;14.00;139.00;5.00
2390.00;66.00;214.00;4.00;14.00;139.00;5.00
2025.00;50.00;170.00;4.00;14.00;139.00;5.00
2095.00;33.00;214.00;4.00;14.00;139.00;5.00
2590.00;33.00;340.00;8.00;14.00;139.00;5.00
1499.00;25.00;170.00;4.00;14.00;139.00;5.00
2325.00;33.00;250.00;8.00;15.00;139.00;5.00
2099.00;66.00;120.00;4.00;14.00;139.00;5.00
2999.00;66.00;245.00;16.00;15.00;139.00;5.00
2790.00;66.00;340.00;8.00;15.00;139.00;5.00
1590.00;33.00;107.00;2.00;14.00;139.00;5.00
2499.00;50.00;170.00;4.00;14.00;139.00;5.00
2575.00;50.00;250.00;8.00;15.00;139.00;5.00
2390.00;25.00;340.00;8.00;15.00;139.00;5.00
1495.00;33.00;107.00;2.00;14.00;139.00;5.00
2895.00;50.00;452.00;16.00;14.00;139.00;5.00
2335.00;66.00;250.00;8.00;14.00;139.00;5.00
2090.00;33.00;214.00;4.00;14.00;139.00;5.00
2815.00;66.00;250.00;8.00;15.00;139.00;5.00
2195.00;50.00;250.00;4.00;14.00;176.00;6.00
1899.00;33.00;170.00;4.00;14.00;176.00;6.00
3599.00;66.00;450.00;8.00;14.00;176.00;6.00
2095.00;33.00;250.00;4.00;14.00;176.00;6.00
2690.00;33.00;452.00;16.00;15.00;176.00;6.00
2795.00;66.00;250.00;8.00;15.00;176.00;6.00
2799.00;33.00;240.00;4.00;14.00;176.00;6.00
2698.00;66.00;245.00;8.00;14.00;176.00;6.00
2390.00;33.00;340.00;8.00;14.00;176.00;6.00
2695.00;66.00;340.00;8.00;14.00;176.00;6.00
2095.00;33.00;214.00;4.00;14.00;176.00;6.00
2599.00;50.00;450.00;8.00;15.00;176.00;6.00
1825.00;50.00;170.00;4.00;14.00;176.00;6.00
1790.00;50.00;107.00;2.00;15.00;176.00;6.00
2720.00;66.00;340.00;8.00;14.00;176.00;6.00
1295.00;25.00;107.00;2.00;14.00;176.00;6.00
2990.00;50.00;452.00;16.00;14.00;176.00;6.00
1890.00;66.00;107.00;2.00;15.00;176.00;6.00
2595.00;33.00;452.00;16.00;14.00;176.00;6.00
1490.00;33.00;107.00;2.00;14.00;176.00;6.00
2075.00;50.00;250.00;8.00;14.00;176.00;6.00
3699.00;33.00;345.00;16.00;17.00;176.00;6.00
2690.00;33.00;452.00;16.00;14.00;176.00;6.00
2245.00;66.00;250.00;4.00;15.00;176.00;6.00
3999.00;66.00;345.00;16.00;17.00;176.00;6.00
2195.00;50.00;214.00;4.00;14.00;176.00;6.00
2999.00;50.00;240.00;4.00;14.00;176.00;6.00
1895.00;33.00;212.00;8.00;14.00;176.00;6.00
2295.00;50.00;212.00;8.00;15.00;176.00;6.00
2190.00;33.00;214.00;4.00;14.00;176.00;6.00
1690.00;33.00;107.00;2.00;14.00;176.00;6.00
1390.00;25.00;107.00;2.00;15.00;176.00;6.00
1890.00;25.00;214.00;4.00;14.00;176.00;6.00
2290.00;25.00;340.00;8.00;14.00;176.00;6.00
1720.00;33.00;170.00;4.00;14.00;176.00;6.00
2325.00;66.00;250.00;8.00;15.00;176.00;6.00
1699.00;33.00;170.00;4.00;14.00;176.00;6.00
2045.00;50.00;250.00;4.00;15.00;176.00;6.00
2299.00;66.00;120.00;4.00;14.00;176.00;6.00
2755.00;66.00;250.00;8.00;17.00;176.00;6.00
2145.00;66.00;250.00;4.00;14.00;176.00;6.00
3090.00;66.00;452.00;16.00;14.00;176.00;6.00
2790.00;66.00;340.00;8.00;14.00;176.00;6.00
2099.00;33.00;120.00;4.00;14.00;176.00;6.00
1998.00;66.00;130.00;4.00;14.00;176.00;6.00
2590.00;33.00;340.00;8.00;14.00;176.00;6.00
3365.00;50.00;540.00;8.00;17.00;176.00;6.00
2545.00;66.00;250.00;8.00;15.00;176.00;6.00
3265.00;33.00;540.00;8.00;17.00;176.00;6.00
2250.00;66.00;170.00;4.00;14.00;176.00;6.00
2890.00;33.00;452.00;16.00;14.00;176.00;6.00
1599.00;25.00;170.00;4.00;14.00;176.00;6.00
1825.00;33.00;170.00;4.00;15.00;176.00;6.00
2125.00;66.00;170.00;4.00;15.00;176.00;6.00
2245.00;33.00;250.00;8.00;15.00;176.00;6.00
1945.00;33.00;250.00;4.00;15.00;176.00;6.00
2890.00;33.00;452.00;16.00;15.00;176.00;6.00
1599.00;66.00;130.00;4.00;14.00;176.00;6.00
2295.00;66.00;214.00;4.00;14.00;176.00;6.00
1520.00;25.00;80.00;4.00;14.00;176.00;6.00
2745.00;33.00;540.00;8.00;14.00;176.00;6.00
2899.00;66.00;340.00;8.00;15.00;176.00;6.00
2390.00;66.00;214.00;4.00;14.00;176.00;6.00
1675.00;25.00;120.00;4.00;14.00;176.00;6.00
3149.00;66.00;230.00;8.00;14.00;176.00;6.00
2590.00;25.00;452.00;16.00;14.00;176.00;6.00
1999.00;50.00;212.00;4.00;14.00;176.00;6.00
2590.00;25.00;452.00;16.00;15.00;176.00;6.00
1449.00;25.00;120.00;4.00;14.00;176.00;6.00
1490.00;33.00;107.00;2.00;15.00;176.00;6.00
2299.00;66.00;245.00;8.00;14.00;176.00;6.00
1595.00;33.00;107.00;2.00;14.00;176.00;6.00
2495.00;33.00;250.00;8.00;15.00;176.00;6.00
1890.00;66.00;107.00;2.00;14.00;176.00;6.00
2995.00;66.00;452.00;16.00;14.00;176.00;6.00
3609.00;66.00;527.00;4.00;15.00;176.00;6.00
2790.00;66.00;340.00;8.00;15.00;176.00;6.00
2295.00;33.00;340.00;8.00;14.00;176.00;6.00
1799.00;33.00;120.00;4.00;14.00;176.00;6.00
3990.00;66.00;1000.00;16.00;14.00;176.00;6.00
2999.00;66.00;240.00;4.00;15.00;176.00;6.00
2275.00;33.00;250.00;8.00;15.00;176.00;6.00
2290.00;50.00;214.00;4.00;15.00;176.00;6.00
1499.00;33.00;130.00;4.00;14.00;176.00;6.00
2555.00;50.00;250.00;8.00;17.00;176.00;6.00
2025.00;66.00;170.00;4.00;14.00;176.00;6.00
2299.00;33.00;450.00;8.00;14.00;176.00;6.00
1975.00;33.00;250.00;8.00;14.00;176.00;6.00
2109.00;33.00;120.00;4.00;14.00;176.00;6.00
3595.00;66.00;500.00;8.00;15.00;176.00;6.00
2595.00;66.00;340.00;8.00;15.00;176.00;6.00
2395.00;66.00;250.00;4.00;14.00;176.00;6.00
1899.00;33.00;250.00;4.00;14.00;176.00;6.00
2120.00;33.00;212.00;8.00;14.00;176.00;6.00
1790.00;50.00;107.00;2.00;14.00;176.00;6.00
1899.00;33.00;212.00;4.00;14.00;176.00;6.00
1990.00;33.00;214.00;4.00;14.00;176.00;6.00
1399.00;25.00;170.00;4.00;14.00;176.00;6.00
1898.00;33.00;130.00;4.00;14.00;176.00;6.00
1725.00;33.00;170.00;4.00;14.00;176.00;6.00
2595.00;50.00;250.00;8.00;15.00;176.00;6.00
1499.00;25.00;170.00;4.00;14.00;176.00;6.00
1990.00;33.00;214.00;4.00;15.00;176.00;6.00
2595.00;50.00;340.00;8.00;14.00;176.00;6.00
1395.00;25.00;80.00;4.00;15.00;176.00;6.00
2675.00;33.00;250.00;8.00;17.00;176.00;6.00
1899.00;25.00;120.00;4.00;14.00;176.00;6.00
2990.00;50.00;452.00;16.00;15.00;176.00;6.00
1925.00;50.00;170.00;4.00;15.00;176.00;6.00
4098.00;33.00;345.00;16.00;17.00;176.00;6.00
2895.00;50.00;452.00;16.00;14.00;176.00;6.00
2495.00;66.00;340.00;8.00;14.00;176.00;6.00
1995.00;33.00;212.00;8.00;15.00;176.00;6.00
1595.00;33.00;170.00;4.00;15.00;176.00;6.00
2195.00;25.00;340.00;8.00;14.00;176.00;6.00
2399.00;50.00;320.00;8.00;14.00;176.00;6.00
2390.00;33.00;340.00;8.00;15.00;176.00;6.00
2690.00;50.00;340.00;8.00;14.00;176.00;6.00
1690.00;33.00;107.00;2.00;15.00;176.00;6.00
2398.00;33.00;245.00;8.00;14.00;176.00;6.00
2775.00;50.00;250.00;8.00;17.00;176.00;6.00
1395.00;33.00;107.00;2.00;14.00;176.00;6.00
2520.00;50.00;212.00;8.00;15.00;176.00;6.00
2125.00;50.00;250.00;8.00;15.00;176.00;6.00
4398.00;66.00;345.00;16.00;17.00;176.00;6.00
2290.00;50.00;214.00;4.00;14.00;176.00;6.00
2489.00;50.00;250.00;8.00;15.00;176.00;6.00
2190.00;33.00;214.00;4.00;15.00;176.00;6.00
2599.00;33.00;240.00;4.00;15.00;176.00;6.00
3789.00;66.00;527.00;8.00;15.00;176.00;6.00
2699.00;33.00;345.00;16.00;15.00;176.00;6.00
2799.00;50.00;240.00;4.00;15.00;176.00;6.00
2499.00;50.00;170.00;4.00;14.00;176.00;6.00
2049.00;33.00;450.00;4.00;14.00;176.00;6.00
2575.00;66.00;250.00;8.00;15.00;176.00;6.00
2999.00;66.00;345.00;16.00;15.00;176.00;6.00
3495.00;66.00;500.00;8.00;14.00;176.00;6.00
2995.00;66.00;340.00;16.00;15.00;176.00;6.00
2275.00;66.00;250.00;8.00;14.00;176.00;6.00
2590.00;33.00;340.00;8.00;15.00;176.00;6.00
2975.00;66.00;250.00;8.00;17.00;176.00;6.00
1950.00;33.00;170.00;4.00;14.00;176.00;6.00
2599.00;50.00;450.00;8.00;14.00;176.00;6.00
1695.00;50.00;107.00;2.00;14.00;176.00;6.00
2455.00;33.00;250.00;8.00;17.00;176.00;6.00
1495.00;33.00;170.00;4.00;14.00;176.00;6.00
2290.00;25.00;340.00;8.00;15.00;176.00;6.00
3720.00;66.00;500.00;8.00;14.00;176.00;6.00
1795.00;66.00;107.00;2.00;14.00;176.00;6.00
2495.00;33.00;340.00;8.00;14.00;176.00;6.00
3565.00;66.00;540.00;8.00;17.00;176.00;6.00
2845.00;50.00;540.00;8.00;14.00;176.00;6.00
2025.00;33.00;250.00;8.00;15.00;176.00;6.00
3045.00;66.00;540.00;8.00;14.00;176.00;6.00
2299.00;50.00;230.00;4.00;14.00;176.00;6.00
2345.00;50.00;250.00;8.00;15.00;176.00;6.00
2390.00;66.00;214.00;4.00;15.00;176.00;6.00
2795.00;33.00;452.00;16.00;14.00;176.00;6.00
1390.00;25.00;107.00;2.00;14.00;176.00;6.00
1749.00;33.00;250.00;4.00;14.00;176.00;6.00
2690.00;50.00;340.00;8.00;15.00;176.00;6.00
1579.00;25.00;120.00;4.00;14.00;176.00;6.00
3098.00;33.00;345.00;16.00;15.00;176.00;6.00
1295.00;25.00;80.00;4.00;14.00;176.00;6.00
1945.00;50.00;250.00;4.00;14.00;176.00;6.00
2099.00;33.00;120.00;4.00;14.00;176.00;6.00
1999.00;33.00;245.00;8.00;14.00;176.00;6.00
3090.00;66.00;452.00;16.00;15.00;176.00;6.00
1890.00;25.00;214.00;4.00;15.00;176.00;6.00
1895.00;33.00;214.00;4.00;14.00;176.00;6.00
3398.00;66.00;345.00;16.00;15.00;176.00;6.00
1845.00;33.00;250.00;4.00;14.00;176.00;6.00
1795.00;25.00;214.00;4.00;14.00;176.00;6.00
2050.00;50.00;170.00;4.00;14.00;176.00;6.00
2495.00;25.00;452.00;16.00;14.00;176.00;6.00
2375.00;50.00;250.00;8.00;15.00;176.00;6.00
1690.00;33.00;107.00;2.00;15.00;249.00;7.00
3299.00;50.00;450.00;8.00;15.00;249.00;7.00
1995.00;66.00;107.00;2.00;14.00;249.00;7.00
1495.00;25.00;107.00;2.00;14.00;249.00;7.00
2999.00;66.00;345.00;16.00;15.00;249.00;7.00
3599.00;33.00;345.00;16.00;17.00;249.00;7.00
3295.00;66.00;545.00;8.00;14.00;249.00;7.00
3999.00;66.00;450.00;8.00;17.00;249.00;7.00
3025.00;33.00;1370.00;8.00;14.00;249.00;7.00
1890.00;25.00;214.00;4.00;15.00;249.00;7.00
2648.00;66.00;245.00;8.00;14.00;249.00;7.00
2295.00;66.00;214.00;4.00;14.00;249.00;7.00
2199.00;66.00;340.00;4.00;14.00;249.00;7.00
2090.00;66.00;107.00;2.00;14.00;249.00;7.00
2075.00;33.00;250.00;8.00;15.00;249.00;7.00
2744.00;33.00;452.00;16.00;14.00;249.00;7.00
2425.00;33.00;545.00;8.00;14.00;249.00;7.00
1749.00;33.00;230.00;4.00;14.00;249.00;7.00
1899.00;33.00;230.00;4.00;14.00;249.00;7.00
1520.00;25.00;170.00;4.00;14.00;249.00;7.00
1795.00;33.00;214.00;8.00;14.00;249.00;7.00
1879.00;50.00;210.00;4.00;15.00;249.00;7.00
1590.00;25.00;107.00;2.00;15.00;249.00;7.00
1890.00;33.00;107.00;2.00;14.00;249.00;7.00
1720.00;33.00;212.00;4.00;14.00;249.00;7.00
1845.00;33.00;250.00;8.00;15.00;249.00;7.00
2495.00;25.00;452.00;16.00;14.00;249.00;7.00
3099.00;66.00;450.00;16.00;15.00;249.00;7.00
2990.00;50.00;452.00;16.00;14.00;249.00;7.00
2144.00;66.00;107.00;2.00;14.00;249.00;7.00
1890.00;33.00;107.00;2.00;15.00;249.00;7.00
1975.00;33.00;250.00;8.00;14.00;249.00;7.00
1945.00;33.00;250.00;4.00;14.00;249.00;7.00
4248.00;66.00;345.00;16.00;17.00;249.00;7.00
2244.00;25.00;340.00;8.00;14.00;249.00;7.00
2044.00;33.00;107.00;2.00;14.00;249.00;7.00
1690.00;33.00;107.00;2.00;14.00;249.00;7.00
2844.00;66.00;340.00;8.00;14.00;249.00;7.00
1749.00;33.00;170.00;4.00;14.00;249.00;7.00
2395.00;33.00;340.00;8.00;17.00;249.00;7.00
1890.00;25.00;214.00;4.00;14.00;249.00;7.00
2694.00;25.00;452.00;16.00;14.00;249.00;7.00
2465.00;33.00;250.00;8.00;17.00;249.00;7.00
1999.00;33.00;245.00;8.00;14.00;249.00;7.00
1599.00;25.00;120.00;4.00;14.00;249.00;7.00
2745.00;66.00;250.00;8.00;17.00;249.00;7.00
1595.00;33.00;107.00;2.00;14.00;249.00;7.00
1999.00;33.00;120.00;4.00;14.00;249.00;7.00
1939.00;50.00;170.00;4.00;14.00;249.00;7.00
1590.00;25.00;107.00;2.00;14.00;249.00;7.00
1695.00;33.00;250.00;4.00;14.00;249.00;7.00
3048.00;33.00;345.00;16.00;15.00;249.00;7.00
1599.00;25.00;170.00;4.00;14.00;249.00;7.00
2144.00;50.00;107.00;2.00;14.00;249.00;7.00
2744.00;25.00;452.00;16.00;14.00;249.00;7.00
1399.00;25.00;170.00;4.00;14.00;249.00;7.00
2015.00;66.00;210.00;4.00;14.00;249.00;7.00
2799.00;66.00;450.00;8.00;15.00;249.00;7.00
2095.00;25.00;340.00;8.00;14.00;249.00;7.00
2544.00;66.00;214.00;4.00;14.00;249.00;7.00
3948.00;33.00;345.00;16.00;17.00;249.00;7.00
2690.00;33.00;452.00;16.00;15.00;249.00;7.00
2699.00;33.00;345.00;16.00;15.00;249.00;7.00
2490.00;33.00;340.00;8.00;14.00;249.00;7.00
2244.00;33.00;214.00;4.00;14.00;249.00;7.00
1399.00;33.00;130.00;4.00;14.00;249.00;7.00
2795.00;33.00;452.00;16.00;14.00;249.00;7.00
3595.00;50.00;452.00;8.00;14.00;249.00;7.00
2045.00;33.00;250.00;4.00;15.00;249.00;7.00
2290.00;50.00;214.00;4.00;15.00;249.00;7.00
3090.00;66.00;452.00;16.00;15.00;249.00;7.00
2644.00;33.00;340.00;8.00;14.00;249.00;7.00
2348.00;33.00;245.00;8.00;14.00;249.00;7.00
2120.00;33.00;212.00;8.00;14.00;249.00;7.00
2494.00;66.00;214.00;4.00;14.00;249.00;7.00
2394.00;33.00;340.00;8.00;14.00;249.00;7.00
1845.00;66.00;210.00;4.00;14.00;249.00;7.00
3044.00;50.00;452.00;16.00;14.00;249.00;7.00
2195.00;50.00;214.00;4.00;14.00;249.00;7.00
2995.00;66.00;340.00;16.00;15.00;249.00;7.00
1829.00;33.00;170.00;4.00;14.00;249.00;7.00
2845.00;66.00;340.00;8.00;17.00;249.00;7.00
1395.00;25.00;107.00;4.00;14.00;249.00;7.00
3495.00;33.00;452.00;8.00;14.00;249.00;7.00
2890.00;33.00;452.00;16.00;14.00;249.00;7.00
2344.00;33.00;214.00;4.00;14.00;249.00;7.00
2944.00;33.00;452.00;16.00;14.00;249.00;7.00
2290.00;33.00;340.00;8.00;15.00;249.00;7.00
2799.00;33.00;240.00;4.00;14.00;249.00;7.00
2895.00;50.00;452.00;16.00;14.00;249.00;7.00
2599.00;50.00;230.00;4.00;14.00;249.00;7.00
3499.00;66.00;450.00;8.00;17.00;249.00;7.00
1509.00;50.00;130.00;4.00;14.00;249.00;7.00
2399.00;50.00;340.00;8.00;14.00;249.00;7.00
2290.00;50.00;214.00;4.00;14.00;249.00;7.00
2544.00;33.00;340.00;8.00;14.00;249.00;7.00
2295.00;66.00;250.00;8.00;15.00;249.00;7.00
1579.00;25.00;120.00;4.00;14.00;249.00;7.00
2495.00;50.00;340.00;8.00;14.00;249.00;7.00
1944.00;33.00;107.00;2.00;14.00;249.00;7.00
1769.00;66.00;170.00;4.00;14.00;249.00;7.00
3094.00;50.00;452.00;16.00;14.00;249.00;7.00
1849.00;33.00;170.00;4.00;14.00;249.00;7.00
1744.00;25.00;107.00;2.00;14.00;249.00;7.00
2744.00;50.00;340.00;8.00;14.00;249.00;7.00
1848.00;33.00;130.00;4.00;14.00;249.00;7.00
1644.00;25.00;107.00;2.00;14.00;249.00;7.00
2344.00;50.00;214.00;4.00;14.00;249.00;7.00
2694.00;50.00;340.00;8.00;14.00;249.00;7.00
2495.00;66.00;340.00;8.00;14.00;249.00;7.00
2945.00;66.00;250.00;8.00;15.00;249.00;7.00
2395.00;50.00;340.00;8.00;15.00;249.00;7.00
2590.00;25.00;452.00;16.00;15.00;249.00;7.00
1795.00;33.00;107.00;2.00;14.00;249.00;7.00
1559.00;50.00;130.00;4.00;14.00;249.00;7.00
2444.00;50.00;214.00;4.00;14.00;249.00;7.00
1794.00;33.00;107.00;2.00;14.00;249.00;7.00
3348.00;66.00;345.00;16.00;15.00;249.00;7.00
2999.00;66.00;540.00;8.00;15.00;249.00;7.00
2294.00;33.00;214.00;4.00;14.00;249.00;7.00
2095.00;33.00;214.00;4.00;14.00;249.00;7.00
1995.00;33.00;212.00;8.00;15.00;249.00;7.00
1769.00;33.00;210.00;4.00;15.00;249.00;7.00
2059.00;66.00;170.00;4.00;14.00;249.00;7.00
2990.00;50.00;452.00;16.00;15.00;249.00;7.00
2290.00;33.00;340.00;8.00;14.00;249.00;7.00
1299.00;33.00;130.00;4.00;14.00;249.00;7.00
2399.00;50.00;250.00;8.00;15.00;249.00;7.00
3789.00;66.00;527.00;8.00;15.00;249.00;7.00
2325.00;66.00;250.00;8.00;15.00;249.00;7.00
3495.00;66.00;500.00;8.00;14.00;249.00;7.00
2644.00;25.00;452.00;16.00;14.00;249.00;7.00
2644.00;50.00;340.00;8.00;14.00;249.00;7.00
1694.00;25.00;107.00;2.00;14.00;249.00;7.00
1990.00;33.00;214.00;4.00;14.00;249.00;7.00
2225.00;66.00;250.00;4.00;14.00;249.00;7.00
1295.00;25.00;170.00;4.00;14.00;249.00;7.00
2144.00;33.00;214.00;4.00;14.00;249.00;7.00
1499.00;25.00;170.00;4.00;14.00;249.00;7.00
2294.00;25.00;340.00;8.00;14.00;249.00;7.00
3695.00;66.00;452.00;8.00;14.00;249.00;7.00
2099.00;33.00;120.00;4.00;14.00;249.00;7.00
2794.00;33.00;452.00;16.00;14.00;249.00;7.00
2590.00;50.00;340.00;8.00;15.00;249.00;7.00
1795.00;25.00;214.00;4.00;14.00;249.00;7.00
1539.00;33.00;170.00;4.00;14.00;249.00;7.00
2090.00;66.00;107.00;2.00;15.00;249.00;7.00
2344.00;25.00;340.00;8.00;14.00;249.00;7.00
2195.00;33.00;340.00;8.00;14.00;249.00;7.00
1879.00;50.00;170.00;4.00;14.00;249.00;7.00
1975.00;66.00;250.00;4.00;14.00;249.00;7.00
2390.00;66.00;214.00;4.00;15.00;249.00;7.00
3720.00;66.00;500.00;8.00;14.00;249.00;7.00
1895.00;50.00;107.00;2.00;14.00;249.00;7.00
1999.00;66.00;210.00;4.00;15.00;249.00;7.00
2595.00;66.00;340.00;8.00;14.00;249.00;7.00
2620.00;50.00;340.00;8.00;15.00;249.00;7.00
2344.00;33.00;340.00;8.00;14.00;249.00;7.00
1990.00;50.00;107.00;2.00;14.00;249.00;7.00
2094.00;50.00;107.00;2.00;14.00;249.00;7.00
1945.00;33.00;340.00;8.00;15.00;249.00;7.00
2190.00;33.00;214.00;4.00;15.00;249.00;7.00
2299.00;66.00;120.00;4.00;14.00;249.00;7.00
2444.00;33.00;340.00;8.00;14.00;249.00;7.00
2175.00;66.00;250.00;8.00;15.00;249.00;7.00
2044.00;33.00;214.00;4.00;14.00;249.00;7.00
2244.00;66.00;107.00;2.00;14.00;249.00;7.00
2125.00;66.00;250.00;8.00;15.00;249.00;7.00
2845.00;66.00;250.00;8.00;14.00;249.00;7.00
3899.00;66.00;345.00;16.00;17.00;249.00;7.00
1649.00;50.00;170.00;4.00;14.00;249.00;7.00
2595.00;66.00;340.00;8.00;15.00;249.00;7.00
3144.00;66.00;452.00;16.00;14.00;249.00;7.00
1999.00;33.00;230.00;4.00;14.00;249.00;7.00
2899.00;50.00;240.00;4.00;14.00;249.00;7.00
3090.00;66.00;452.00;16.00;14.00;249.00;7.00
2094.00;33.00;214.00;4.00;14.00;249.00;7.00
1895.00;33.00;214.00;4.00;14.00;249.00;7.00
2999.00;66.00;450.00;8.00;15.00;249.00;7.00
2994.00;33.00;452.00;16.00;14.00;249.00;7.00
1495.00;33.00;107.00;4.00;14.00;249.00;7.00
1395.00;25.00;170.00;4.00;15.00;249.00;7.00
2675.00;66.00;340.00;8.00;17.00;249.00;7.00
2394.00;50.00;214.00;4.00;14.00;249.00;7.00
2590.00;25.00;452.00;16.00;14.00;249.00;7.00
2690.00;33.00;452.00;16.00;14.00;249.00;7.00
1990.00;33.00;214.00;4.00;15.00;249.00;7.00
2190.00;25.00;340.00;8.00;15.00;249.00;7.00
3895.00;66.00;1370.00;8.00;14.00;249.00;7.00
2999.00;66.00;320.00;8.00;15.00;249.00;7.00
2890.00;33.00;452.00;16.00;15.00;249.00;7.00
1799.00;33.00;120.00;4.00;14.00;249.00;7.00
2794.00;66.00;340.00;8.00;14.00;249.00;7.00
1899.00;25.00;120.00;4.00;14.00;249.00;7.00
2190.00;33.00;214.00;4.00;14.00;249.00;7.00
1399.00;25.00;170.00;4.00;14.00;249.00;7.00
2844.00;33.00;452.00;16.00;14.00;249.00;7.00
1559.00;33.00;170.00;4.00;14.00;249.00;7.00
2995.00;66.00;452.00;16.00;14.00;249.00;7.00
2325.00;66.00;250.00;4.00;15.00;249.00;7.00
1599.00;66.00;130.00;4.00;14.00;249.00;7.00
2299.00;66.00;245.00;8.00;14.00;249.00;7.00
1865.00;33.00;250.00;4.00;14.00;249.00;7.00
1990.00;50.00;107.00;2.00;15.00;249.00;7.00
1994.00;33.00;107.00;2.00;14.00;249.00;7.00
2109.00;33.00;120.00;4.00;14.00;249.00;7.00
1948.00;66.00;130.00;4.00;14.00;249.00;7.00
1575.00;33.00;210.00;4.00;14.00;249.00;7.00
2690.00;66.00;340.00;8.00;14.00;249.00;7.00
1449.00;25.00;120.00;4.00;14.00;249.00;7.00
2690.00;66.00;340.00;8.00;15.00;249.00;7.00
1695.00;25.00;214.00;8.00;14.00;249.00;7.00
2145.00;66.00;250.00;4.00;14.00;249.00;7.00
2044.00;25.00;214.00;4.00;14.00;249.00;7.00
1895.00;33.00;250.00;8.00;15.00;249.00;7.00
2015.00;33.00;250.00;8.00;15.00;249.00;7.00
2490.00;33.00;340.00;8.00;15.00;249.00;7.00
1844.00;33.00;107.00;2.00;14.00;249.00;7.00
1049.00;33.00;80.00;2.00;14.00;249.00;7.00
2595.00;33.00;452.00;16.00;14.00;249.00;7.00
2390.00;66.00;214.00;4.00;14.00;249.00;7.00
1799.00;33.00;250.00;4.00;14.00;249.00;7.00
1744.00;33.00;107.00;2.00;14.00;249.00;7.00
2565.00;33.00;340.00;8.00;17.00;249.00;7.00
2744.00;66.00;340.00;8.00;14.00;249.00;7.00
2799.00;50.00;320.00;8.00;15.00;249.00;7.00
1994.00;25.00;214.00;4.00;14.00;249.00;7.00
1495.00;33.00;212.00;4.00;14.00;249.00;7.00
2045.00;33.00;250.00;8.00;15.00;249.00;7.00
3194.00;66.00;452.00;16.00;14.00;249.00;7.00
1499.00;33.00;130.00;4.00;14.00;249.00;7.00
2194.00;66.00;107.00;2.00;14.00;249.00;7.00
3609.00;66.00;527.00;4.00;15.00;249.00;7.00
2190.00;25.00;340.00;8.00;14.00;249.00;7.00
1745.00;33.00;210.00;4.00;14.00;249.00;7.00
2590.00;50.00;340.00;8.00;14.00;249.00;7.00
1639.00;66.00;130.00;4.00;14.00;249.00;7.00
2044.00;50.00;107.00;2.00;14.00;249.00;7.00
3244.00;66.00;452.00;16.00;14.00;249.00;7.00
3595.00;66.00;500.00;8.00;15.00;249.00;7.00
1595.00;33.00;212.00;4.00;15.00;249.00;7.00
2444.00;66.00;214.00;4.00;14.00;249.00;7.00
3144.00;50.00;452.00;16.00;14.00;249.00;7.00
2395.00;33.00;340.00;8.00;14.00;249.00;7.00
1944.00;25.00;214.00;4.00;14.00;249.00;7.00
2594.00;33.00;340.00;8.00;14.00;249.00;7.00
1895.00;33.00;212.00;8.00;14.00;249.00;7.00
3044.00;33.00;452.00;16.00;14.00;249.00;7.00
2225.00;66.00;340.00;8.00;15.00;249.00;7.00
1495.00;33.00;212.00;4.00;14.00;298.00;8.00
